0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	
0.000000 	0.000833 	0.001512 	0.001862 	0.001829 	0.001320 	0.000339 	-0.001012 	-0.002691 	-0.004500 	-0.006348 	-0.008055 	-0.009487 	-0.010588 	-0.011263 	-0.011468 	-0.011236 	-0.010605 	-0.009614 	-0.008345 	-0.006950 	-0.005553 	-0.004168 	-0.003022 	-0.002142 	-0.001523 	-0.001140 	-0.001079 	-0.001150 	-0.001314 	-0.001574 	-0.001870 	-0.002117 	-0.002290 	-0.002477 	-0.002554 	-0.002572 	-0.002597 	-0.002639 	-0.002667 	-0.002745 	-0.002734 	-0.002762 	-0.002674 	-0.002558 	-0.002479 	-0.002417 	-0.002377 	-0.002284 	-0.002200 	-0.002029 	-0.001766 	-0.001549 	-0.001324 	-0.001023 	-0.000660 	-0.000213 	0.000322 	0.000854 	0.001364 	0.001769 	0.002014 	0.002176 	0.002080 	0.001586 	0.000736 	-0.000390 	-0.001720 	-0.003089 	-0.004401 	-0.005369 	-0.005959 	-0.005982 	-0.005459 	-0.004369 	-0.002924 	-0.001427 	-0.000003 	0.001268 	0.002260 	0.002859 	0.003073 	0.002991 	0.002754 	0.002509 	0.002141 	0.001918 	0.001771 	0.001755 	0.001847 	0.001939 	0.001981 	0.001981 	0.001929 	0.001869 	0.001931 	0.001988 	0.002014 	0.002050 	0.001963 	0.001968 	0.001975 	0.002009 	0.002043 	0.002043 	0.001957 	0.001917 	0.001940 	0.001963 	0.002044 	0.002012 	0.001916 	0.001867 	0.001789 	0.001881 	0.002087 	0.002393 	0.002685 	0.002979 	0.003116 	0.003089 	0.002712 	0.001870 	0.000756 	-0.000595 	-0.002085 	-0.003564 	-0.004876 	-0.005686 	-0.005936 	-0.005601 	-0.004834 	-0.003644 	-0.002289 	-0.000913 	0.000317 	0.001340 	0.002011 	0.002288 	0.002255 	0.002038 	0.001706 	0.001276 	0.000707 	0.000178 	-0.000287 	-0.000738 	-0.001046 	-0.001286 	-0.001542 	-0.001762 	-0.001993 	-0.002126 	-0.002207 	-0.002267 	-0.002336 	-0.002399 	-0.002500 	-0.002635 	-0.002656 	-0.002658 	-0.002619 	-0.002619 	-0.002547 	-0.002561 	-0.002584 	-0.002530 	-0.002434 	-0.002303 	-0.002078 	-0.001843 	-0.001547 	-0.001303 	-0.001128 	-0.001000 	-0.001087 	-0.001361 	-0.001900 	-0.002637 	-0.003621 	-0.004817 	-0.006027 	-0.007271 	-0.008503 	-0.009510 	-0.010294 	-0.010810 	-0.010975 	-0.010694 	-0.010017 	-0.009004 	-0.007581 	-0.005929 	-0.004243 	-0.002549 	-0.001051 	0.000084 	0.000799 	0.001118 	0.001018 	0.000561 	0.000000 	
0.000000 	0.001501 	0.002719 	0.003325 	0.003223 	0.002244 	0.000392 	-0.002139 	-0.005279 	-0.008655 	-0.012112 	-0.015317 	-0.018021 	-0.020129 	-0.021457 	-0.021911 	-0.021542 	-0.020408 	-0.018569 	-0.016164 	-0.013480 	-0.010755 	-0.008020 	-0.005721 	-0.003924 	-0.002632 	-0.001800 	-0.001608 	-0.001688 	-0.001962 	-0.002442 	-0.003001 	-0.003473 	-0.003808 	-0.004174 	-0.004323 	-0.004361 	-0.004414 	-0.004499 	-0.004557 	-0.004713 	-0.004698 	-0.004755 	-0.004584 	-0.004358 	-0.004205 	-0.004087 	-0.004009 	-0.003829 	-0.003668 	-0.003332 	-0.002811 	-0.002383 	-0.001939 	-0.001347 	-0.000627 	0.000256 	0.001310 	0.002356 	0.003355 	0.004144 	0.004612 	0.004908 	0.004697 	0.003701 	0.002000 	-0.000242 	-0.002880 	-0.005590 	-0.008179 	-0.010094 	-0.011265 	-0.011317 	-0.010295 	-0.008159 	-0.005325 	-0.002384 	0.000422 	0.002936 	0.004904 	0.006098 	0.006533 	0.006384 	0.005932 	0.005454 	0.004729 	0.004283 	0.003986 	0.003944 	0.004110 	0.004277 	0.004350 	0.004351 	0.004255 	0.004143 	0.004261 	0.004361 	0.004404 	0.004476 	0.004314 	0.004330 	0.004342 	0.004399 	0.004459 	0.004463 	0.004307 	0.004235 	0.004280 	0.004318 	0.004470 	0.004411 	0.004236 	0.004154 	0.004013 	0.004203 	0.004617 	0.005223 	0.005797 	0.006366 	0.006621 	0.006554 	0.005797 	0.004124 	0.001917 	-0.000750 	-0.003682 	-0.006585 	-0.009156 	-0.010744 	-0.011227 	-0.010559 	-0.009040 	-0.006690 	-0.004012 	-0.001288 	0.001160 	0.003198 	0.004545 	0.005115 	0.005071 	0.004664 	0.004023 	0.003181 	0.002065 	0.001024 	0.000107 	-0.000786 	-0.001393 	-0.001866 	-0.002369 	-0.002805 	-0.003259 	-0.003519 	-0.003675 	-0.003791 	-0.003924 	-0.004044 	-0.004241 	-0.004505 	-0.004545 	-0.004542 	-0.004463 	-0.004459 	-0.004315 	-0.004339 	-0.004382 	-0.004275 	-0.004086 	-0.003828 	-0.003388 	-0.002936 	-0.002372 	-0.001920 	-0.001616 	-0.001424 	-0.001662 	-0.002277 	-0.003419 	-0.004942 	-0.006930 	-0.009309 	-0.011680 	-0.014080 	-0.016422 	-0.018302 	-0.019733 	-0.020653 	-0.020911 	-0.020343 	-0.019050 	-0.017152 	-0.014496 	-0.011420 	-0.008290 	-0.005131 	-0.002326 	-0.000184 	0.001190 	0.001848 	0.001733 	0.000959 	0.000000 	
0.000000 	0.001860 	0.003356 	0.004043 	0.003810 	0.002433 	-0.000078 	-0.003468 	-0.007658 	-0.012146 	-0.016762 	-0.021074 	-0.024751 	-0.027683 	-0.029614 	-0.030394 	-0.030058 	-0.028657 	-0.026234 	-0.022942 	-0.019175 	-0.015261 	-0.011248 	-0.007795 	-0.005022 	-0.002955 	-0.001560 	-0.001106 	-0.001075 	-0.001358 	-0.001976 	-0.002735 	-0.003386 	-0.003862 	-0.004390 	-0.004605 	-0.004662 	-0.004748 	-0.004881 	-0.004975 	-0.005213 	-0.005209 	-0.005300 	-0.005057 	-0.004733 	-0.004516 	-0.004356 	-0.004248 	-0.003993 	-0.003766 	-0.003280 	-0.002517 	-0.001889 	-0.001241 	-0.000373 	0.000685 	0.001982 	0.003523 	0.005045 	0.006492 	0.007622 	0.008267 	0.008644 	0.008278 	0.006764 	0.004212 	0.000874 	-0.003031 	-0.007027 	-0.010828 	-0.013648 	-0.015380 	-0.015478 	-0.014004 	-0.010908 	-0.006792 	-0.002512 	0.001592 	0.005295 	0.008205 	0.009984 	0.010656 	0.010472 	0.009842 	0.009156 	0.008095 	0.007428 	0.006976 	0.006886 	0.007093 	0.007299 	0.007384 	0.007389 	0.007267 	0.007115 	0.007275 	0.007395 	0.007439 	0.007543 	0.007330 	0.007366 	0.007378 	0.007440 	0.007515 	0.007530 	0.007328 	0.007243 	0.007306 	0.007345 	0.007553 	0.007477 	0.007253 	0.007169 	0.006997 	0.007295 	0.007918 	0.008810 	0.009645 	0.010452 	0.010793 	0.010659 	0.009519 	0.007037 	0.003778 	-0.000135 	-0.004414 	-0.008631 	-0.012360 	-0.014663 	-0.015345 	-0.014349 	-0.012107 	-0.008653 	-0.004716 	-0.000694 	0.002944 	0.005986 	0.008016 	0.008911 	0.008903 	0.008355 	0.007451 	0.006235 	0.004616 	0.003100 	0.001754 	0.000444 	-0.000447 	-0.001137 	-0.001872 	-0.002513 	-0.003173 	-0.003547 	-0.003763 	-0.003925 	-0.004113 	-0.004275 	-0.004556 	-0.004936 	-0.004987 	-0.004968 	-0.004843 	-0.004826 	-0.004608 	-0.004633 	-0.004689 	-0.004531 	-0.004253 	-0.003876 	-0.003243 	-0.002609 	-0.001834 	-0.001243 	-0.000904 	-0.000766 	-0.001274 	-0.002358 	-0.004214 	-0.006607 	-0.009630 	-0.013156 	-0.016591 	-0.019975 	-0.023195 	-0.025696 	-0.027524 	-0.028640 	-0.028869 	-0.028005 	-0.026218 	-0.023677 	-0.020146 	-0.016077 	-0.011953 	-0.007759 	-0.004003 	-0.001096 	0.000830 	0.001860 	0.001888 	0.001053 	0.000000 	
0.000000 	0.001808 	0.003235 	0.003775 	0.003331 	0.001661 	-0.001224 	-0.005038 	-0.009722 	-0.014714 	-0.019884 	-0.024771 	-0.029012 	-0.032513 	-0.034968 	-0.036156 	-0.036069 	-0.034705 	-0.032047 	-0.028207 	-0.023642 	-0.018744 	-0.013574 	-0.008987 	-0.005178 	-0.002219 	-0.000113 	0.000777 	0.001082 	0.000930 	0.000294 	-0.000572 	-0.001334 	-0.001915 	-0.002580 	-0.002851 	-0.002930 	-0.003060 	-0.003250 	-0.003393 	-0.003722 	-0.003751 	-0.003885 	-0.003592 	-0.003191 	-0.002932 	-0.002749 	-0.002626 	-0.002318 	-0.002047 	-0.001434 	-0.000452 	0.000356 	0.001183 	0.002299 	0.003666 	0.005343 	0.007319 	0.009262 	0.011093 	0.012498 	0.013254 	0.013634 	0.013054 	0.010995 	0.007593 	0.003186 	-0.001926 	-0.007128 	-0.012048 	-0.015712 	-0.017980 	-0.018146 	-0.016290 	-0.012360 	-0.007119 	-0.001651 	0.003630 	0.008435 	0.012237 	0.014589 	0.015518 	0.015345 	0.014591 	0.013731 	0.012370 	0.011484 	0.010869 	0.010701 	0.010899 	0.011098 	0.011169 	0.011178 	0.011049 	0.010875 	0.011059 	0.011168 	0.011191 	0.011325 	0.011089 	0.011156 	0.011163 	0.011207 	0.011282 	0.011316 	0.011104 	0.011029 	0.011104 	0.011128 	0.011371 	0.011293 	0.011063 	0.011019 	0.010860 	0.011283 	0.012116 	0.013275 	0.014339 	0.015331 	0.015709 	0.015473 	0.013941 	0.010687 	0.006439 	0.001382 	-0.004103 	-0.009478 	-0.014220 	-0.017141 	-0.017974 	-0.016655 	-0.013732 	-0.009258 	-0.004150 	0.001097 	0.005886 	0.009913 	0.012640 	0.013905 	0.014001 	0.013387 	0.012289 	0.010761 	0.008703 	0.006766 	0.005029 	0.003340 	0.002191 	0.001309 	0.000367 	-0.000458 	-0.001298 	-0.001763 	-0.002017 	-0.002208 	-0.002430 	-0.002614 	-0.002958 	-0.003432 	-0.003480 	-0.003424 	-0.003241 	-0.003193 	-0.002895 	-0.002905 	-0.002962 	-0.002752 	-0.002392 	-0.001907 	-0.001118 	-0.000356 	0.000547 	0.001175 	0.001417 	0.001337 	0.000395 	-0.001321 	-0.004029 	-0.007385 	-0.011463 	-0.016066 	-0.020412 	-0.024535 	-0.028315 	-0.031098 	-0.032998 	-0.034049 	-0.034098 	-0.032944 	-0.030838 	-0.027989 	-0.024067 	-0.019582 	-0.015066 	-0.010412 	-0.006181 	-0.002837 	-0.000503 	0.000934 	0.001310 	0.000750 	0.000000 	
0.000000 	0.001298 	0.002268 	0.002407 	0.001675 	-0.000162 	-0.003090 	-0.006830 	-0.011378 	-0.016184 	-0.021221 	-0.026075 	-0.030405 	-0.034169 	-0.037031 	-0.038696 	-0.039075 	-0.038074 	-0.035564 	-0.031568 	-0.026549 	-0.020929 	-0.014778 	-0.009122 	-0.004246 	-0.000290 	0.002677 	0.004192 	0.004958 	0.005109 	0.004602 	0.003751 	0.002966 	0.002331 	0.001568 	0.001254 	0.001149 	0.000963 	0.000700 	0.000488 	0.000050 	-0.000045 	-0.000244 	0.000068 	0.000511 	0.000783 	0.000959 	0.001071 	0.001401 	0.001687 	0.002394 	0.003556 	0.004515 	0.005489 	0.006814 	0.008449 	0.010454 	0.012798 	0.015087 	0.017217 	0.018807 	0.019584 	0.019870 	0.018999 	0.016359 	0.012108 	0.006669 	0.000427 	-0.005880 	-0.011807 	-0.016239 	-0.019008 	-0.019274 	-0.017126 	-0.012521 	-0.006353 	0.000113 	0.006413 	0.012206 	0.016833 	0.019739 	0.020950 	0.020844 	0.020031 	0.019046 	0.017427 	0.016331 	0.015541 	0.015258 	0.015390 	0.015527 	0.015552 	0.015562 	0.015446 	0.015264 	0.015453 	0.015519 	0.015501 	0.015658 	0.015427 	0.015536 	0.015532 	0.015536 	0.015596 	0.015660 	0.015472 	0.015430 	0.015515 	0.015509 	0.015770 	0.015707 	0.015518 	0.015567 	0.015473 	0.016043 	0.017085 	0.018484 	0.019734 	0.020846 	0.021204 	0.020817 	0.018885 	0.014906 	0.009756 	0.003691 	-0.002822 	-0.009160 	-0.014730 	-0.018146 	-0.019066 	-0.017430 	-0.013882 	-0.008489 	-0.002318 	0.004061 	0.009946 	0.014935 	0.018378 	0.020073 	0.020361 	0.019777 	0.018576 	0.016816 	0.014407 	0.012119 	0.010047 	0.008030 	0.006662 	0.005621 	0.004509 	0.003529 	0.002548 	0.002024 	0.001762 	0.001572 	0.001344 	0.001169 	0.000795 	0.000262 	0.000242 	0.000362 	0.000627 	0.000732 	0.001122 	0.001149 	0.001109 	0.001375 	0.001809 	0.002381 	0.003276 	0.004093 	0.005017 	0.005547 	0.005529 	0.005042 	0.003482 	0.000959 	-0.002733 	-0.007126 	-0.012242 	-0.017800 	-0.022848 	-0.027409 	-0.031377 	-0.034062 	-0.035682 	-0.036393 	-0.036123 	-0.034713 	-0.032507 	-0.029739 	-0.025981 	-0.021733 	-0.017501 	-0.013034 	-0.008865 	-0.005452 	-0.002881 	-0.001006 	-0.000066 	0.000015 	0.000000 	
0.000000 	0.000341 	0.000475 	-0.000028 	-0.001116 	-0.002985 	-0.005622 	-0.008785 	-0.012568 	-0.016500 	-0.020719 	-0.024923 	-0.028853 	-0.032548 	-0.035663 	-0.037832 	-0.038859 	-0.038518 	-0.036528 	-0.032774 	-0.027676 	-0.021642 	-0.014744 	-0.008146 	-0.002229 	0.002783 	0.006730 	0.009046 	0.010461 	0.011097 	0.010888 	0.010198 	0.009498 	0.008881 	0.008070 	0.007733 	0.007598 	0.007345 	0.006987 	0.006675 	0.006103 	0.005901 	0.005605 	0.005892 	0.006332 	0.006577 	0.006706 	0.006770 	0.007078 	0.007342 	0.008102 	0.009393 	0.010462 	0.011544 	0.013029 	0.014875 	0.017143 	0.019773 	0.022316 	0.024639 	0.026303 	0.026996 	0.027075 	0.025821 	0.022556 	0.017459 	0.011037 	0.003756 	-0.003540 	-0.010345 	-0.015456 	-0.018683 	-0.019085 	-0.016757 	-0.011660 	-0.004794 	0.002449 	0.009579 	0.016219 	0.021585 	0.025022 	0.026545 	0.026570 	0.025774 	0.024718 	0.022898 	0.021604 	0.020627 	0.020187 	0.020190 	0.020209 	0.020155 	0.020160 	0.020068 	0.019890 	0.020065 	0.020061 	0.019982 	0.020155 	0.019952 	0.020109 	0.020089 	0.020037 	0.020074 	0.020176 	0.020043 	0.020054 	0.020147 	0.020101 	0.020367 	0.020342 	0.020244 	0.020437 	0.020468 	0.021210 	0.022459 	0.024061 	0.025442 	0.026599 	0.026870 	0.026279 	0.023938 	0.019293 	0.013349 	0.006442 	-0.000890 	-0.007964 	-0.014150 	-0.017911 	-0.018848 	-0.016902 	-0.012793 	-0.006599 	0.000509 	0.007913 	0.014825 	0.020745 	0.024925 	0.027121 	0.027704 	0.027262 	0.026067 	0.024180 	0.021525 	0.018972 	0.016634 	0.014358 	0.012817 	0.011660 	0.010422 	0.009330 	0.008255 	0.007713 	0.007484 	0.007332 	0.007140 	0.007011 	0.006649 	0.006105 	0.006149 	0.006369 	0.006749 	0.006947 	0.007451 	0.007545 	0.007544 	0.007866 	0.008361 	0.008988 	0.009923 	0.010703 	0.011515 	0.011790 	0.011335 	0.010243 	0.007885 	0.004403 	-0.000363 	-0.005815 	-0.011893 	-0.018225 	-0.023713 	-0.028372 	-0.032140 	-0.034351 	-0.035361 	-0.035494 	-0.034802 	-0.033209 	-0.031151 	-0.028874 	-0.025839 	-0.022476 	-0.019193 	-0.015547 	-0.011970 	-0.008854 	-0.006219 	-0.003888 	-0.002186 	-0.001123 	0.000000 	
0.000000 	-0.000998 	-0.002023 	-0.003370 	-0.004859 	-0.006635 	-0.008684 	-0.010829 	-0.013293 	-0.015752 	-0.018545 	-0.021544 	-0.024622 	-0.027920 	-0.031109 	-0.033755 	-0.035544 	-0.036091 	-0.034934 	-0.031791 	-0.026984 	-0.020872 	-0.013514 	-0.006173 	0.000685 	0.006737 	0.011720 	0.014970 	0.017194 	0.018489 	0.018755 	0.018386 	0.017896 	0.017389 	0.016604 	0.016271 	0.016113 	0.015783 	0.015311 	0.014863 	0.014124 	0.013769 	0.013337 	0.013544 	0.013927 	0.014096 	0.014132 	0.014103 	0.014337 	0.014540 	0.015304 	0.016664 	0.017798 	0.018942 	0.020531 	0.022524 	0.024976 	0.027797 	0.030490 	0.032885 	0.034497 	0.034986 	0.034736 	0.033001 	0.029063 	0.023129 	0.015783 	0.007571 	-0.000581 	-0.008125 	-0.013813 	-0.017449 	-0.018027 	-0.015639 	-0.010255 	-0.002938 	0.004840 	0.012591 	0.019910 	0.025914 	0.029854 	0.031720 	0.031946 	0.031246 	0.030188 	0.028233 	0.026764 	0.025589 	0.024947 	0.024761 	0.024608 	0.024443 	0.024429 	0.024364 	0.024195 	0.024339 	0.024249 	0.024095 	0.024273 	0.024112 	0.024317 	0.024279 	0.024165 	0.024174 	0.024321 	0.024265 	0.024343 	0.024445 	0.024360 	0.024626 	0.024661 	0.024702 	0.025089 	0.025306 	0.026246 	0.027691 	0.029451 	0.030897 	0.032016 	0.032128 	0.031274 	0.028517 	0.023275 	0.016667 	0.009105 	0.001187 	-0.006380 	-0.012947 	-0.016891 	-0.017764 	-0.015519 	-0.010923 	-0.004058 	0.003848 	0.012154 	0.020006 	0.026821 	0.031757 	0.034529 	0.035517 	0.035339 	0.034275 	0.032381 	0.029599 	0.026877 	0.024353 	0.021898 	0.020241 	0.019012 	0.017700 	0.016545 	0.015432 	0.014917 	0.014763 	0.014698 	0.014590 	0.014549 	0.014248 	0.013755 	0.013905 	0.014269 	0.014803 	0.015139 	0.015783 	0.015971 	0.016029 	0.016405 	0.016938 	0.017570 	0.018458 	0.019089 	0.019640 	0.019489 	0.018421 	0.016547 	0.013244 	0.008704 	0.002843 	-0.003611 	-0.010501 	-0.017362 	-0.022986 	-0.027395 	-0.030595 	-0.032001 	-0.032138 	-0.031525 	-0.030372 	-0.028708 	-0.027055 	-0.025649 	-0.023838 	-0.021926 	-0.020162 	-0.017878 	-0.015345 	-0.012840 	-0.010296 	-0.007512 	-0.004896 	-0.002580 	0.000000 	
0.000000 	-0.002607 	-0.005022 	-0.007352 	-0.009271 	-0.010857 	-0.012099 	-0.012899 	-0.013637 	-0.014181 	-0.015090 	-0.016451 	-0.018308 	-0.020921 	-0.023987 	-0.027028 	-0.029613 	-0.031181 	-0.031081 	-0.028849 	-0.024671 	-0.018818 	-0.011327 	-0.003506 	0.004103 	0.011088 	0.017080 	0.021323 	0.024466 	0.026559 	0.027467 	0.027583 	0.027442 	0.027160 	0.026496 	0.026218 	0.026056 	0.025658 	0.025059 	0.024443 	0.023507 	0.022953 	0.022342 	0.022414 	0.022680 	0.022723 	0.022621 	0.022452 	0.022559 	0.022663 	0.023383 	0.024749 	0.025899 	0.027064 	0.028700 	0.030770 	0.033324 	0.036236 	0.038968 	0.041307 	0.042730 	0.042893 	0.042192 	0.039879 	0.035226 	0.028477 	0.020283 	0.011262 	0.002400 	-0.005736 	-0.011890 	-0.015877 	-0.016669 	-0.014347 	-0.008884 	-0.001373 	0.006692 	0.014837 	0.022651 	0.029179 	0.033590 	0.035829 	0.036331 	0.035812 	0.034825 	0.032814 	0.031201 	0.029821 	0.028940 	0.028509 	0.028141 	0.027838 	0.027784 	0.027735 	0.027574 	0.027675 	0.027492 	0.027259 	0.027430 	0.027313 	0.027559 	0.027503 	0.027332 	0.027317 	0.027512 	0.027545 	0.027692 	0.027806 	0.027694 	0.027968 	0.028088 	0.028306 	0.028930 	0.029386 	0.030548 	0.032172 	0.034032 	0.035467 	0.036460 	0.036338 	0.035161 	0.031978 	0.026222 	0.019094 	0.011083 	0.002822 	-0.004985 	-0.011697 	-0.015651 	-0.016383 	-0.013853 	-0.008853 	-0.001459 	0.007097 	0.016168 	0.024857 	0.032513 	0.038220 	0.041637 	0.043140 	0.043352 	0.042545 	0.040773 	0.037990 	0.035200 	0.032577 	0.030026 	0.028310 	0.027053 	0.025719 	0.024550 	0.023453 	0.023010 	0.022971 	0.023040 	0.023068 	0.023157 	0.022968 	0.022588 	0.022891 	0.023440 	0.024170 	0.024688 	0.025493 	0.025798 	0.025926 	0.026338 	0.026866 	0.027430 	0.028162 	0.028514 	0.028643 	0.027898 	0.026061 	0.023271 	0.018940 	0.013324 	0.006440 	-0.000871 	-0.008347 	-0.015436 	-0.020871 	-0.024700 	-0.027015 	-0.027366 	-0.026462 	-0.025027 	-0.023439 	-0.021849 	-0.020838 	-0.020616 	-0.020414 	-0.020368 	-0.020527 	-0.019986 	-0.018815 	-0.017140 	-0.014802 	-0.011581 	-0.007966 	-0.004230 	0.000000 	
0.000000 	-0.004348 	-0.008270 	-0.011651 	-0.014012 	-0.015360 	-0.015686 	-0.014977 	-0.013774 	-0.012169 	-0.010938 	-0.010397 	-0.010788 	-0.012491 	-0.015249 	-0.018560 	-0.021891 	-0.024512 	-0.025586 	-0.024474 	-0.021199 	-0.015919 	-0.008634 	-0.000650 	0.007445 	0.015161 	0.022037 	0.027240 	0.031335 	0.034314 	0.035999 	0.036755 	0.037110 	0.037188 	0.036767 	0.036622 	0.036505 	0.036070 	0.035353 	0.034554 	0.033404 	0.032618 	0.031795 	0.031679 	0.031777 	0.031653 	0.031375 	0.031026 	0.030963 	0.030940 	0.031577 	0.032895 	0.034024 	0.035176 	0.036808 	0.038892 	0.041469 	0.044377 	0.047041 	0.049196 	0.050300 	0.050019 	0.048758 	0.045780 	0.040386 	0.032860 	0.023912 	0.014223 	0.004808 	-0.003760 	-0.010261 	-0.014532 	-0.015569 	-0.013434 	-0.008094 	-0.000640 	0.007465 	0.015775 	0.023888 	0.030818 	0.035660 	0.038303 	0.039153 	0.038904 	0.038070 	0.036093 	0.034376 	0.032794 	0.031647 	0.030930 	0.030315 	0.029851 	0.029728 	0.029674 	0.029510 	0.029561 	0.029293 	0.028989 	0.029137 	0.029055 	0.029326 	0.029257 	0.029046 	0.029018 	0.029259 	0.029377 	0.029590 	0.029721 	0.029606 	0.029903 	0.030137 	0.030562 	0.031451 	0.032190 	0.033586 	0.035362 	0.037256 	0.038596 	0.039367 	0.038935 	0.037375 	0.033762 	0.027582 	0.020090 	0.011843 	0.003483 	-0.004319 	-0.010940 	-0.014739 	-0.015256 	-0.012466 	-0.007153 	0.000619 	0.009666 	0.019347 	0.028750 	0.037178 	0.043650 	0.047772 	0.049888 	0.050603 	0.050178 	0.048652 	0.045993 	0.043230 	0.040590 	0.038023 	0.036297 	0.035046 	0.033731 	0.032589 	0.031554 	0.031215 	0.031323 	0.031564 	0.031768 	0.032019 	0.031986 	0.031778 	0.032271 	0.033040 	0.033996 	0.034727 	0.035701 	0.036126 	0.036311 	0.036714 	0.037165 	0.037561 	0.038002 	0.037933 	0.037481 	0.035993 	0.033276 	0.029501 	0.024142 	0.017531 	0.009792 	0.001861 	-0.005908 	-0.012893 	-0.017820 	-0.020782 	-0.021977 	-0.021123 	-0.019115 	-0.016874 	-0.014941 	-0.013578 	-0.013400 	-0.014567 	-0.016198 	-0.018237 	-0.020506 	-0.021880 	-0.022213 	-0.021464 	-0.019386 	-0.015755 	-0.011127 	-0.005927 	0.000000 	
