-0.307397 -0.143673
-2.696611 -5.143596
-0.561642 -0.380182
-0.197291 0.021669
0.342049 0.204045
0.141043 0.332979
0.549832 -0.058274
0.393177 -0.472180
-0.189078 -0.355176
2.883815 4.911356
