0.511054 0.445043
-6.442042 -11.846562
-1.231618 -1.058065
-0.120224 -0.048965
0.293500 0.172592
0.126432 0.408682
0.500133 -0.064672
0.365426 -0.413217
-0.220300 -0.269924
6.579543 11.613815
