1.857904 0.980161
-12.294241 -22.319736
-2.270799 -2.111833
0.023561 -0.195628
0.192458 0.118977
0.035590 0.819455
0.359956 -0.062073
0.307826 -0.262716
-0.198167 -0.080079
12.353980 22.086304
