0.417010 -0.125997
0.522699 -0.339486
-0.192709 0.057911
-0.104759 0.033634
0.178356 0.258096
-0.552859 -0.292289
-0.374601 -0.128814
0.593067 -0.320404
0.139509 -0.233197
-0.017272 0.579396
